ID,open_month,end_month,window,STATUS
5002882,-47,0,47,No Loan
5002883,-21,0,21,Paid
5002884,-7,0,7,Paid
5002886,-24,0,24,Paid
5002887,-52,0,52,Paid
5002888,-22,0,22,No Loan
5002889,-51,0,51,Paid
5002890,-29,0,29,Paid
5002892,-46,0,46,No Loan
5002893,-60,0,60,Paid
5002894,-57,0,57,No Loan
5002895,-42,0,42,No Loan
5002896,-60,0,60,No Loan
5002897,-27,0,27,No Loan
5002898,-3,0,3,No Loan
5002899,-28,0,28,Paid
5002900,-56,0,56,Paid
5002901,-52,0,52,No Loan
5002902,-55,0,55,Paid
5002903,-32,0,32,Paid
5002904,-35,0,35,Paid
5002905,-44,0,44,No Loan
5002906,-52,0,52,Paid
5002909,-47,0,47,Paid
5002910,-25,0,25,Paid
5002911,-37,0,37,Paid
5002912,-1,0,1,No Loan
5002913,-37,0,37,No Loan
5002914,-39,0,39,Paid
5002915,-20,-1,19,No Loan
5002916,-26,-1,25,No Loan
5002917,-5,0,5,No Loan
5002918,-9,0,9,Paid
5002919,-15,0,15,Paid
5002920,-27,0,27,Paid
5002921,-12,0,12,Paid
5002922,-8,0,8,No Loan
5002923,-24,0,24,Paid
5002929,-29,0,29,No Loan
5002930,-32,0,32,No Loan
5002931,-27,0,27,Paid
5002933,-51,0,51,No Loan
5002934,-51,0,51,No Loan
5002935,-23,0,23,Paid
5002936,-7,0,7,Paid
5002937,-25,0,25,Paid
5002938,-11,-1,10,No Loan
5002939,-43,-1,42,No Loan
5002940,-53,-1,52,No Loan
5002943,-11,-1,10,No Loan
5002944,-24,-1,23,Paid
5002945,-24,-1,23,Paid
5002946,-28,-1,27,No Loan
5002947,-28,-1,27,Paid
5002948,-37,-1,36,No Loan
5002949,-6,0,6,Paid
5002950,-30,0,30,No Loan
5002953,-58,0,58,Paid
5002955,-36,0,36,No Loan
5002956,-50,0,50,No Loan
5002958,-21,-1,20,Paid
5002961,-32,0,32,No Loan
5002962,-25,0,25,Paid
5002963,-15,0,15,No Loan
5002964,-31,-1,30,No Loan
5002966,-4,0,4,Paid
5002967,-11,0,11,Paid
5002968,-6,0,6,Paid
5002969,-15,0,15,Paid
5002970,-17,0,17,Paid
5002971,-19,0,19,No Loan
5002972,-22,0,22,No Loan
5002973,-22,0,22,No Loan
5002974,-23,0,23,No Loan
5002975,-27,0,27,No Loan
5002976,-31,0,31,Paid
5002977,-30,0,30,No Loan
5002978,-42,0,42,Paid
5002979,-44,0,44,Paid
5002981,-47,0,47,Paid
5002982,-50,0,50,No Loan
5002983,-49,0,49,Paid
5002985,-4,0,4,Paid
5002986,-3,0,3,Paid
5002987,-49,0,49,Paid
5002988,-44,0,44,Paid
5002989,-40,0,40,No Loan
5002990,-37,0,37,Paid
5002991,-4,0,4,No Loan
5002992,-17,-1,16,Paid
5002993,-27,0,27,Paid
5002994,-34,0,34,Paid
5002995,-39,0,39,Paid
5002996,-25,0,25,Paid
5002999,-44,0,44,No Loan
5003000,-8,0,8,No Loan
5003001,-38,0,38,No Loan
5003002,-43,0,43,No Loan
5003003,-14,0,14,No Loan
5003006,-9,0,9,Paid
5003007,-2,0,2,Paid
5003008,-45,0,45,No Loan
5003011,-37,0,37,No Loan
5003012,-11,0,11,No Loan
5003013,-28,0,28,No Loan
5003014,-46,0,46,Paid
5003015,-18,0,18,No Loan
5003016,-7,0,7,No Loan
5003017,-41,0,41,Paid
5003018,-7,0,7,No Loan
5003019,-39,0,39,Paid
5003020,-46,0,46,Closed
5003021,-10,0,10,No Loan
5003023,-5,0,5,Paid
5003024,-12,0,12,Paid
5003025,-24,0,24,Paid
5003026,-54,0,54,Paid
5003027,-46,0,46,No Loan
5003028,-48,0,48,Paid
5003029,-59,0,59,No Loan
5003030,-58,0,58,Paid
5003031,-51,0,51,No Loan
5003033,-51,0,51,Paid
5003034,-51,0,51,No Loan
5003035,-42,0,42,Paid
5003036,-13,0,13,Paid
5003037,-13,0,13,Paid
5003038,-20,0,20,Paid
5003039,-38,0,38,Paid
5003040,-25,0,25,Paid
5003041,-22,0,22,Paid
5003042,-24,0,24,Paid
5003043,-54,0,54,No Loan
5003046,-22,0,22,No Loan
5003049,-37,0,37,No Loan
5003050,-33,0,33,No Loan
5003051,-20,0,20,Paid
5003052,-28,0,28,Paid
5003053,-39,0,39,Paid
5003054,-7,0,7,No Loan
5003056,-9,0,9,Paid
5003057,-13,0,13,Paid
5003058,-6,0,6,No Loan
5003059,-51,0,51,No Loan
5003061,-8,0,8,No Loan
5003065,-27,0,27,Paid
5003066,-32,-1,31,Paid
5003067,-40,0,40,No Loan
5003068,-30,0,30,Paid
5003069,-40,0,40,Paid
5003070,-54,0,54,No Loan
5003073,-24,0,24,Paid
5003074,-35,0,35,Paid
5003075,-49,0,49,Paid
5003076,-55,0,55,No Loan
5003079,-8,0,8,No Loan
5003082,-11,0,11,Paid
5003083,-14,0,14,Paid
5003084,-44,0,44,Paid
5003086,-27,0,27,Paid
5003088,-40,0,40,Paid
5003089,-1,0,1,No Loan
5003090,-1,0,1,Closed
5003091,-1,0,1,Closed
5003092,-3,0,3,Closed
5003093,-4,0,4,Closed
5003094,-6,0,6,Closed
5003095,-6,0,6,Closed
5003096,-7,0,7,Paid
5003097,-13,0,13,Paid
5003098,0,0,0,Paid
5003099,-51,0,51,Paid
5003100,-45,0,45,No Loan
5003101,-48,0,48,Paid
5003102,-11,0,11,No Loan
5003103,-13,0,13,Paid
5003104,-19,0,19,No Loan
5003105,-16,-1,15,Paid
5003106,-29,0,29,Paid
5003107,-30,0,30,Paid
5003108,-38,0,38,Paid
5003110,-42,0,42,No Loan
5003111,-15,0,15,Paid
5003112,-3,0,3,Paid
5003113,-9,0,9,Paid
5003115,-58,0,58,Paid
5003116,-33,0,33,Paid
5003117,-39,0,39,Paid
5003118,-47,0,47,Paid
5003119,-36,0,36,Paid
5003120,-27,0,27,No Loan
5003121,-44,0,44,Paid
5003122,-45,0,45,Paid
5003123,-14,0,14,Paid
5003124,-8,0,8,Paid
5003125,-13,0,13,Paid
5003126,-33,0,33,Paid
5003127,-36,0,36,Paid
5003128,-28,0,28,Paid
5003129,-36,0,36,Paid
5003131,-53,0,53,No Loan
5003132,-24,0,24,No Loan
5003133,-42,0,42,Paid
5003134,-18,0,18,Paid
5003135,-4,0,4,Paid
5003136,-30,0,30,Paid
5003137,-30,0,30,Paid
5003138,-53,0,53,Paid
5003139,-33,0,33,Paid
5003140,-59,0,59,Paid
5003141,-16,0,16,No Loan
5003142,-30,0,30,Paid
5003143,-54,0,54,No Loan
5003144,-30,0,30,No Loan
5003145,-15,0,15,Paid
5003146,-32,0,32,Paid
5003147,-44,0,44,No Loan
5003148,-8,0,8,No Loan
5003149,-12,0,12,Paid
5003150,-22,0,22,No Loan
5003151,-31,0,31,Paid
5003152,-49,0,49,Paid
5003153,-4,0,4,Paid
5003154,-1,0,1,Paid
5003155,-37,0,37,No Loan
5003156,-8,0,8,Paid
5003157,-12,0,12,Paid
5003158,-14,0,14,Paid
5003159,-18,0,18,No Loan
5003160,-22,0,22,Paid
5003161,-27,0,27,Paid
5003162,-28,0,28,Paid
5003163,-37,0,37,Paid
5003164,-60,0,60,Paid
5003165,-18,0,18,No Loan
5003166,-12,0,12,No Loan
5003167,-39,0,39,Paid
5003168,-14,0,14,No Loan
5003169,-43,0,43,No Loan
5003170,-42,0,42,Paid
5003171,-39,0,39,Paid
5003172,-20,0,20,No Loan
5003173,-37,0,37,Paid
5003174,-54,0,54,Paid
5003175,-54,0,54,Paid
5003176,-4,0,4,Paid
5003177,-27,0,27,Paid
5003178,-54,0,54,Paid
5003179,-19,0,19,No Loan
5003180,-48,0,48,No Loan
5003181,-47,0,47,No Loan
5003182,-45,0,45,No Loan
5003183,-9,0,9,Paid
5003186,-19,0,19,Paid
5003187,-21,0,21,Paid
5003188,-33,0,33,Paid
5003189,-37,0,37,No Loan
5003194,-7,0,7,No Loan
5003197,-31,0,31,Paid
5003198,-6,0,6,Paid
5003199,-42,0,42,No Loan
5003200,-1,0,1,No Loan
5003201,-30,0,30,Paid
5003202,-20,0,20,No Loan
5003203,-45,0,45,Paid
5003205,-45,0,45,Paid
5003206,-25,0,25,No Loan
5003207,-37,0,37,Paid
5003209,-11,0,11,No Loan
5003210,-13,0,13,No Loan
5003211,-13,0,13,Paid
5003212,-7,0,7,Paid
5003214,-18,-1,17,No Loan
5003219,-11,0,11,No Loan
5003220,-33,0,33,Paid
5003221,-15,0,15,No Loan
5003222,-22,0,22,No Loan
5003224,-57,0,57,Paid
5003225,-59,0,59,Paid
5003226,-46,0,46,No Loan
5003227,-57,0,57,No Loan
5003228,-56,0,56,No Loan
5003229,-37,0,37,Paid
5003230,-28,0,28,Paid
5003231,-6,0,6,Paid
5003232,-13,0,13,Paid
5003233,-16,0,16,Paid
5003234,-22,0,22,Paid
5003235,-34,0,34,Paid
5003236,-40,-1,39,No Loan
5003237,-11,0,11,No Loan
5003238,-7,0,7,No Loan
5003239,-12,0,12,Paid
5003240,-7,0,7,Paid
5003241,-20,0,20,Paid
5003242,-9,-1,8,No Loan
5003243,-57,0,57,No Loan
5003244,-11,0,11,No Loan
5003245,-10,0,10,Paid
5003246,-13,0,13,Paid
5003247,-39,0,39,Paid
5003248,-49,0,49,Paid
5003249,-48,0,48,No Loan
5003250,-34,0,34,No Loan
5003252,-56,0,56,Paid
5003253,-46,0,46,Paid
5003255,-48,0,48,Paid
5003256,-44,0,44,Paid
5003257,-7,0,7,Paid
5003258,-9,0,9,Paid
5003259,-11,0,11,Closed
5003260,-18,0,18,Paid
5003261,-11,-1,10,Paid
5003262,-12,0,12,Paid
5003263,-16,0,16,Paid
5003264,-29,0,29,Paid
5003265,-32,0,32,Paid
5003266,-34,0,34,Paid
5003267,-53,0,53,30 Days Due
5003268,-17,0,17,No Loan
5003269,-21,0,21,No Loan
5003270,-3,0,3,Paid
5003272,-53,0,53,No Loan
5003273,-7,0,7,Paid
5003274,-10,0,10,Paid
5003275,-12,0,12,Paid
5003276,-20,0,20,Paid
5003277,-40,0,40,No Loan
5003278,-41,0,41,No Loan
5003279,-43,0,43,Paid
5003281,-23,0,23,No Loan
5003282,-2,0,2,Paid
5003283,-41,0,41,No Loan
5003284,-42,0,42,Paid
5003286,-53,0,53,Paid
5003287,-30,0,30,Paid
5003288,-14,0,14,Paid
5003289,-22,0,22,No Loan
5003291,-39,0,39,No Loan
5003292,-1,0,1,No Loan
5003293,-6,0,6,No Loan
5003294,-8,0,8,No Loan
5003295,-47,0,47,Paid
5003298,-12,0,12,Paid
5003299,-11,0,11,Paid
5003300,-10,0,10,Paid
5003301,-8,0,8,Closed
5003302,-6,0,6,Closed
5003303,-3,0,3,No Loan
5003304,-2,0,2,Paid
5003305,-6,0,6,Paid
5003306,-8,0,8,Paid
5003307,-9,0,9,Paid
5003308,-9,0,9,Paid
5003311,-57,0,57,No Loan
5003312,-30,0,30,No Loan
5003313,-24,0,24,No Loan
5003314,-10,0,10,Paid
5003315,-35,0,35,No Loan
5003316,-16,-1,15,Paid
5003317,-20,0,20,Paid
5003318,-45,0,45,Paid
5003319,-54,0,54,Paid
5003320,0,0,0,Paid
5003321,-26,0,26,No Loan
5003322,-6,0,6,No Loan
5003323,-26,0,26,No Loan
5003324,-34,0,34,No Loan
5003325,-34,0,34,No Loan
5003326,-49,0,49,No Loan
5003328,-32,0,32,Paid
5003329,-33,0,33,No Loan
5003330,-59,0,59,Paid
5003334,-60,0,60,Paid
5003335,-44,0,44,No Loan
5003337,-32,0,32,Paid
5003338,-33,0,33,Paid
5003339,-44,0,44,No Loan
5003343,-25,0,25,No Loan
5003344,-2,0,2,Paid
5003345,-23,0,23,Paid
5003346,-22,0,22,No Loan
5003349,-24,0,24,No Loan
5003350,-46,0,46,Paid
5003351,-24,0,24,No Loan
5003352,-33,0,33,Paid
5003353,-25,0,25,No Loan
5003354,-24,0,24,Paid
5003355,-37,0,37,Paid
5003356,-25,0,25,No Loan
5003357,-22,0,22,Paid
5003358,-20,0,20,Paid
5003359,-24,0,24,Paid
5003360,-25,0,25,No Loan
5003362,-58,0,58,Paid
5003364,-11,0,11,Paid
5003365,-59,0,59,No Loan
5003366,-45,0,45,No Loan
5003367,-58,0,58,Paid
5003369,-26,0,26,No Loan
5003370,-48,0,48,Paid
5003371,-49,0,49,Paid
5003372,-48,0,48,No Loan
5003373,-39,0,39,No Loan
5003374,-17,0,17,Paid
5003375,-44,0,44,No Loan
5003377,-37,0,37,Paid
5003378,-30,0,30,No Loan
5003383,-37,0,37,Paid
5003385,-49,0,49,Paid
5003386,-7,0,7,Paid
5003388,-7,0,7,Paid
5003391,-22,0,22,No Loan
5003392,-47,0,47,Paid
5003393,-9,0,9,Paid
5003394,-23,0,23,Paid
5003395,-19,-1,18,Paid
5003396,-48,0,48,No Loan
5003397,-30,0,30,Paid
5003398,-50,0,50,Paid
5003400,-19,0,19,No Loan
5003401,-54,0,54,Paid
5003402,-19,0,19,No Loan
5003408,-38,0,38,Paid
5003409,-19,0,19,No Loan
5003410,-27,0,27,No Loan
5003411,-14,0,14,Paid
5003412,-14,-1,13,Paid
5003413,-20,0,20,No Loan
5003414,-19,0,19,No Loan
5003415,-20,0,20,No Loan
5003417,-28,0,28,Paid
5003418,-23,0,23,No Loan
5003420,-5,0,5,Paid
5003421,-2,0,2,Paid
5003422,-32,-1,31,No Loan
5003423,-32,-1,31,No Loan
5003424,-9,0,9,Paid
5003428,-45,0,45,No Loan
5003430,-28,0,28,No Loan
5003431,-20,0,20,Paid
5003432,-2,0,2,No Loan
5003433,-2,0,2,Closed
5003434,-10,0,10,No Loan
5003435,-16,0,16,Paid
5003436,-13,0,13,No Loan
5003437,-21,0,21,No Loan
5003438,-38,0,38,No Loan
5003440,-55,0,55,No Loan
5003441,-55,0,55,No Loan
5003442,-7,0,7,No Loan
5003444,-30,-1,29,Paid
5003445,-6,-1,5,No Loan
5003449,-11,0,11,No Loan
5003450,-18,0,18,Paid
5003451,-5,0,5,Paid
5003452,-18,0,18,No Loan
5003453,-7,0,7,Paid
5003454,-4,0,4,Paid
5003455,-6,0,6,No Loan
5003456,-40,0,40,No Loan
5003457,0,0,0,Paid
5003458,-18,0,18,Paid
5003459,-45,0,45,Paid
5003460,-46,0,46,No Loan
5003461,-37,0,37,Paid
5003463,-15,0,15,Paid
5003464,-30,0,30,Paid
5003465,-31,0,31,Paid
5003466,-53,0,53,No Loan
5003467,-53,0,53,Paid
5003469,-53,0,53,Paid
5003470,-31,0,31,No Loan
5003471,-47,0,47,Paid
5003472,-14,0,14,No Loan
5003473,-31,0,31,No Loan
5003474,-22,0,22,No Loan
5003475,-22,0,22,No Loan
5003476,-18,0,18,Paid
5003477,-19,0,19,Paid
5003478,-11,0,11,No Loan
5003479,-21,0,21,Paid
5003480,-11,0,11,No Loan
5003481,-44,0,44,Paid
5003482,-12,0,12,Paid
5003483,-36,0,36,Paid
5003484,-22,0,22,Paid
5003485,-16,0,16,Paid
5003486,-58,0,58,No Loan
5003487,-32,0,32,No Loan
5003490,-20,0,20,Paid
5003492,-24,0,24,Paid
5003493,-46,0,46,Paid
5003494,-39,0,39,Paid
5003495,-33,0,33,No Loan
5003496,-20,0,20,Paid
5003497,-17,0,17,No Loan
5003498,-12,0,12,Paid
5003499,-44,0,44,Paid
5003500,-46,0,46,Paid
5003504,-39,0,39,Paid
5003505,-39,0,39,Paid
5003506,-39,0,39,Paid
5003507,-55,0,55,Paid
5003509,-55,0,55,Paid
5003510,-26,0,26,No Loan
5003511,-25,0,25,No Loan
5003512,-4,0,4,No Loan
5003513,-28,-1,27,Paid
5003514,-17,0,17,Paid
5003515,-30,0,30,Paid
5003516,-33,0,33,Paid
5003517,-38,0,38,Paid
5003518,-55,0,55,Paid
5003519,-47,0,47,Paid
5003520,-35,0,35,Paid
5003521,-53,0,53,No Loan
5003522,-24,0,24,No Loan
5003523,-47,0,47,No Loan
5003524,-48,0,48,Paid
5003525,-51,0,51,30 Days Due
5003526,-40,0,40,Paid
5003527,-31,0,31,Paid
5003528,-22,0,22,Paid
5003531,-4,0,4,No Loan
5003532,-10,0,10,No Loan
5003533,-10,0,10,No Loan
5003534,-18,0,18,No Loan
5003535,-1,0,1,Closed
5003536,-1,0,1,Paid
5003537,-16,0,16,No Loan
5003538,-4,0,4,No Loan
5003539,-9,0,9,Paid
5003540,-18,0,18,Paid
5003541,-25,0,25,Paid
5003542,-49,0,49,Paid
5003543,-49,0,49,Paid
5003545,-48,0,48,No Loan
5003546,-34,0,34,No Loan
5003547,-36,0,36,No Loan
5003548,-22,0,22,No Loan
5003549,-7,0,7,Paid
5003550,-12,0,12,No Loan
5003551,-46,0,46,Paid
5003553,-34,0,34,No Loan
5003558,-59,0,59,Paid
5003560,-35,0,35,Paid
5003561,-6,0,6,Paid
5003562,0,0,0,Paid
5003563,-15,0,15,No Loan
5003564,-16,0,16,No Loan
5003565,-1,0,1,Paid
5003566,-14,0,14,Paid
5003567,-7,0,7,No Loan
5003568,-28,0,28,No Loan
5003569,-28,0,28,No Loan
5003570,-13,0,13,No Loan
5003571,-32,0,32,Paid
5003572,-33,-1,32,Paid
5003574,-41,0,41,No Loan
5003576,-42,0,42,No Loan
5003577,-6,-1,5,Paid
5003579,-19,0,19,No Loan
5003582,-17,0,17,No Loan
5003583,-4,0,4,Paid
5003584,-25,0,25,No Loan
5003586,-9,-1,8,No Loan
5003587,-22,0,22,No Loan
5003588,-38,0,38,No Loan
5003589,-56,0,56,No Loan
5003590,-21,-1,20,No Loan
5003591,-13,0,13,No Loan
5003593,-40,-1,39,No Loan
5003594,-42,-1,41,Paid
5003596,-15,-1,14,No Loan
5003597,-21,0,21,Paid
5003598,-20,0,20,No Loan
5003599,-7,0,7,Paid
5003600,-7,0,7,Paid
5003601,-22,0,22,Paid
5003602,-31,0,31,No Loan
5003603,-34,-1,33,Paid
5003604,-36,-1,35,No Loan
5003605,-36,0,36,Paid
5003606,-13,0,13,No Loan
5003607,-18,0,18,Paid
5003608,-26,0,26,No Loan
5003609,-32,0,32,Paid
5003610,-23,0,23,Paid
5003611,-39,0,39,No Loan
5003612,-1,0,1,Paid
5003613,-1,0,1,Paid
5003616,-52,0,52,Paid
5003620,-30,0,30,No Loan
5003621,-33,0,33,Paid
5003622,-43,0,43,Paid
5003623,-44,0,44,Paid
5003624,-47,0,47,Paid
5003627,-55,0,55,Paid
5003628,-53,0,53,No Loan
5003629,-55,0,55,No Loan
5003630,-20,0,20,No Loan
5003631,-22,0,22,No Loan
5003632,-26,0,26,No Loan
5003633,-30,0,30,Paid
5003634,-32,0,32,Paid
5003635,-33,0,33,Paid
5003636,-35,-1,34,No Loan
5003640,-9,0,9,Paid
5003642,-23,0,23,Paid
5003643,-33,0,33,Paid
5003644,-56,-1,55,No Loan
5003645,-45,0,45,No Loan
5003646,-6,0,6,Paid
5003647,-14,0,14,No Loan
5003648,-8,0,8,No Loan
5003649,-8,0,8,Paid
5003651,-15,0,15,Paid
5003652,-35,0,35,Paid
5003659,-47,0,47,No Loan
5003660,-7,0,7,Paid
5003661,-3,0,3,No Loan
5003662,-9,0,9,No Loan
5003663,-7,0,7,Paid
5003665,-17,0,17,Paid
5003666,-15,0,15,No Loan
5003667,-15,0,15,Paid
5003670,-39,0,39,Paid
5003671,-45,0,45,No Loan
5003673,-45,0,45,Paid
5003674,-37,0,37,No Loan
5003677,-22,0,22,No Loan
5003678,-34,0,34,Paid
5003679,-42,0,42,Paid
5003683,-8,0,8,No Loan
5003684,-8,0,8,No Loan
5003685,-22,0,22,No Loan
5003686,-25,0,25,No Loan
5003687,-30,0,30,No Loan
5003688,-53,0,53,Paid
5003689,-44,0,44,Paid
5003690,-56,0,56,No Loan
5003691,-39,0,39,Paid
5003698,-27,0,27,Paid
5003701,-10,0,10,Paid
5003702,-40,0,40,Paid
5003703,-47,0,47,No Loan
5003704,-13,0,13,Paid
5003705,-13,0,13,Paid
5003706,-44,0,44,No Loan
5003709,-38,0,38,Paid
5003710,-22,0,22,No Loan
5003711,-10,0,10,No Loan
5003712,-37,0,37,No Loan
5003713,-42,0,42,Paid
5003714,-33,0,33,Paid
5003715,-42,0,42,Paid
5003716,-25,0,25,No Loan
5003717,-7,0,7,No Loan
5003718,-48,0,48,No Loan
5003719,-17,0,17,No Loan
5003720,-23,0,23,Paid
5003721,-42,0,42,Paid
5003722,-23,-1,22,No Loan
5003725,-23,0,23,Paid
5003726,-23,0,23,Paid
5003727,-27,0,27,No Loan
5003728,-13,0,13,No Loan
5003729,-16,0,16,No Loan
5003733,-7,0,7,No Loan
5003734,-31,0,31,No Loan
5003736,-13,0,13,Paid
5003738,-17,0,17,Paid
5003739,-54,0,54,Paid
5003740,-11,0,11,No Loan
5003741,-11,0,11,Paid
5003742,-17,0,17,No Loan
5003743,-17,0,17,No Loan
5003744,-23,0,23,Paid
5003745,-60,0,60,Paid
5003746,-58,0,58,Paid
5003747,-42,0,42,Paid
5003748,-42,0,42,No Loan
5003749,-42,0,42,No Loan
5003750,-54,0,54,No Loan
5003751,-18,0,18,No Loan
5003756,-36,0,36,No Loan
5003757,-10,0,10,Paid
5003758,-20,0,20,Paid
5003759,-30,0,30,Paid
5003760,-39,0,39,Paid
5003761,-23,0,23,Paid
5003762,-25,0,25,No Loan
5003763,-7,0,7,No Loan
5003764,-1,0,1,No Loan
5003765,-14,0,14,Paid
5003766,-25,0,25,Paid
5003767,-17,0,17,No Loan
5003768,-17,0,17,No Loan
5003769,-19,0,19,No Loan
5003770,-55,0,55,Paid
5003771,-36,0,36,No Loan
5003772,-51,0,51,Paid
5003774,-51,0,51,Paid
5003775,-24,0,24,No Loan
5003776,-14,0,14,No Loan
5003777,-20,0,20,No Loan
5003778,-16,0,16,Paid
5003779,-47,0,47,No Loan
5003780,-19,0,19,Closed
5003781,-23,0,23,Paid
5003782,-46,0,46,Paid
5003783,-60,0,60,Paid
5003784,-10,0,10,No Loan
5003785,-24,0,24,Paid
5003786,-24,0,24,Paid
5003787,-24,0,24,Paid
5003790,-52,-1,51,No Loan
5003791,-18,0,18,No Loan
5003792,-19,0,19,Paid
5003793,-10,0,10,No Loan
5003794,-3,0,3,Paid
5003795,-26,0,26,Paid
5003796,-30,0,30,Paid
5003797,-38,0,38,Paid
5003798,-40,0,40,Paid
5003802,-59,0,59,No Loan
5003803,-59,0,59,Paid
5003804,-54,0,54,Paid
5003806,-9,0,9,No Loan
5003807,-21,0,21,Paid
5003808,-15,0,15,Paid
5003809,-17,0,17,No Loan
5003810,-8,0,8,Paid
5003811,-11,0,11,Paid
5003812,-28,0,28,No Loan
5003813,-36,0,36,No Loan
5003814,-39,0,39,Paid
5003821,-41,0,41,Paid
5003822,-8,0,8,Paid
5003823,-41,0,41,Paid
5003824,-30,0,30,No Loan
5003825,-45,0,45,Paid
5003826,-47,0,47,Paid
5003827,-20,0,20,No Loan
5003828,-48,0,48,No Loan
5003829,-57,0,57,Paid
5003830,-43,0,43,Paid
5003831,-48,0,48,No Loan
5003836,-2,0,2,Paid
5003837,-36,0,36,No Loan
5003838,-8,0,8,No Loan
5003839,-16,0,16,Paid
5003840,-51,0,51,No Loan
5003841,-2,0,2,Paid
5003842,-20,0,20,Paid
5003843,-2,0,2,Paid
5003844,-6,0,6,No Loan
5003845,-9,-1,8,No Loan
5003846,-17,0,17,No Loan
5003847,-3,0,3,Paid
5003848,-8,0,8,Paid
5003849,-17,0,17,No Loan
5003852,-8,0,8,No Loan
5003853,-9,0,9,No Loan
5003854,-42,0,42,Paid
5003855,-44,0,44,No Loan
5003856,-45,0,45,Paid
5003857,-43,0,43,Paid
5003860,-6,0,6,No Loan
5003861,-29,0,29,No Loan
5003862,-13,0,13,No Loan
5003863,-35,0,35,No Loan
5003865,-17,0,17,Paid
5003866,-43,0,43,Paid
5003867,-56,0,56,Paid
5003868,-59,0,59,No Loan
5003870,-23,0,23,Paid
5003871,-20,0,20,No Loan
5003872,-6,0,6,Closed
5003873,-18,0,18,No Loan
5003874,-17,0,17,Paid
5003875,-18,0,18,Paid
5003876,-49,0,49,No Loan
5003880,-51,0,51,No Loan
5003881,-19,0,19,Paid
5003882,-32,0,32,Paid
5003885,-41,0,41,No Loan
5003886,-10,0,10,No Loan
5003887,-58,0,58,No Loan
5003888,-50,0,50,No Loan
5003889,-19,0,19,Paid
5003890,-35,0,35,Paid
5003892,-34,0,34,No Loan
5003893,-46,0,46,No Loan
5003895,-58,0,58,No Loan
5003897,-53,0,53,No Loan
5003898,-1,0,1,No Loan
5003900,-17,0,17,Paid
5003901,-8,0,8,Paid
5003902,-11,0,11,No Loan
5003905,-20,0,20,Paid
5003906,-20,0,20,Paid
5003907,-58,0,58,Paid
5003912,-13,0,13,Paid
5003913,-21,0,21,No Loan
5003914,-27,0,27,Paid
5003915,-23,0,23,No Loan
5003916,-38,0,38,No Loan
5003917,-42,0,42,No Loan
5003918,-12,0,12,No Loan
5003919,-23,0,23,Paid
5003920,-26,0,26,Paid
5003921,-30,0,30,Paid
5003922,-30,0,30,Paid
5003924,-43,0,43,No Loan
5003925,-20,0,20,No Loan
5003927,-30,0,30,Paid
5003928,-35,0,35,No Loan
5003929,-35,0,35,No Loan
5003930,-17,0,17,Paid
5003932,-21,0,21,No Loan
5003933,-44,0,44,No Loan
5003934,-21,0,21,Paid
5003935,-40,0,40,No Loan
5003936,-40,0,40,No Loan
5003937,-50,0,50,No Loan
5003939,-34,0,34,Paid
5003941,-11,0,11,No Loan
5003942,-49,0,49,Paid
5003944,-24,0,24,No Loan
5003947,-47,0,47,Paid
5003948,-44,0,44,Paid
5003949,-52,0,52,No Loan
5003950,-39,0,39,Paid
5003951,-2,0,2,No Loan
5003952,0,0,0,Paid
5003953,-10,0,10,No Loan
5003954,-11,0,11,Paid
5003955,-19,0,19,Paid
5003956,-27,0,27,Paid
5003957,-28,0,28,Paid
5003960,-8,0,8,No Loan
5003961,-51,0,51,Paid
5003962,-46,0,46,Paid
5003963,-56,0,56,Paid
5003964,-2,0,2,No Loan
5003965,-15,0,15,No Loan
5003966,-15,0,15,No Loan
5003967,-9,0,9,No Loan
5003968,-22,0,22,Paid
5003969,-37,0,37,Paid
5003970,-12,0,12,Paid
5003972,-12,0,12,No Loan
5003973,0,0,0,Paid
5003975,-53,0,53,Paid
5003976,-39,0,39,No Loan
5003977,-40,0,40,No Loan
5003978,-60,0,60,No Loan
5003979,-40,0,40,No Loan
5003980,-14,0,14,Paid
5003981,-7,0,7,No Loan
5003982,-40,0,40,No Loan
5003983,-15,0,15,No Loan
5003984,-28,0,28,Paid
5003985,-58,0,58,Paid
5003986,-36,0,36,Paid
5003987,-54,0,54,Paid
5003988,-46,0,46,Paid
5003989,-19,0,19,Paid
5003990,-12,0,12,Paid
5003991,-21,0,21,Paid
5003992,-31,0,31,No Loan
5003993,-32,0,32,Paid
5003994,-36,0,36,No Loan
5003995,-45,0,45,No Loan
5003996,-53,0,53,Paid
5003997,-41,0,41,No Loan
5003998,-50,0,50,No Loan
5003999,-53,0,53,Paid
5004001,-5,0,5,No Loan
5004004,-12,0,12,Paid
5004005,-19,0,19,Paid
5004007,-22,0,22,No Loan
5004008,-40,0,40,Paid
5004009,-54,0,54,Paid
5004012,-46,0,46,Paid
5004013,-56,0,56,No Loan
5004014,-56,0,56,Paid
5004015,-25,0,25,Paid
5004016,-16,0,16,Paid
5004017,-17,0,17,No Loan
5004018,-25,0,25,Paid
5004019,-29,0,29,Paid
5004020,-13,0,13,No Loan
5004021,-4,0,4,Paid
5004022,-13,0,13,No Loan
5004023,-17,0,17,No Loan
5004024,-20,0,20,Paid
5004025,-29,0,29,Paid
5004026,-24,0,24,No Loan
5004028,-3,0,3,Paid
5004029,-17,0,17,Paid
